,areas,bathrooms,bedrooms,r$_pmo,coord,class,class_distance,lat,long
6607,63.0,1.0,2.0,1000,"(-22.907383199999998, -43.2876155)",0.0,54.152760705558,-22.907383199999998,-43.2876155
6608,45.0,1.0,1.0,600,"(-22.93048030000001, -43.3555556)",0.0,41.232799069472335,-22.93048030000001,-43.3555556
6609,222.0,3.0,4.0,12000,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
6610,57.0,1.0,2.0,1200,"(-22.9074889, -43.1988718)",0.0,68.6182241817002,-22.9074889,-43.1988718
6611,102.0,2.0,3.0,2100,"(-22.9179572, -43.2599136)",0.0,57.122176115382636,-22.9179572,-43.2599136
6612,81.0,2.0,2.0,1000,"(-22.902391199999997, -43.258096)",0.0,59.59276406410721,-22.902391199999997,-43.258096
6613,102.0,2.0,3.0,3500,"(-22.9373944, -43.177594)",0.0,67.63828611165299,-22.9373944,-43.177594
6614,178.0,4.0,3.0,7000,"(-22.9855992, -43.1969718)",0.0,56.75033805388127,-22.9855992,-43.1969718
6615,50.0,1.0,2.0,800,"(-22.9044357, -43.298857700000006)",0.0,53.16424423592088,-22.9044357,-43.298857700000006
6616,68.0,1.0,1.0,1999,"(-23.000725199999998, -43.421142700000004)",0.0,0.0,-23.000725199999998,-43.421142700000004
6617,85.0,3.0,3.0,2700,"(-23.0240469, -43.4620723)",0.0,11.014750938475032,-23.0240469,-43.4620723
6618,60.0,1.0,2.0,1000,"(-22.848566199999997, -43.254738700000004)",0.0,68.49458774173317,-22.848566199999997,-43.254738700000004
6619,200.0,2.0,4.0,3000,"(-23.0240469, -43.4620723)",0.0,11.014750938475032,-23.0240469,-43.4620723
6620,50.0,1.0,1.0,2300,"(-22.9855992, -43.1969718)",0.0,56.75033805388127,-22.9855992,-43.1969718
6621,200.0,3.0,3.0,6000,"(-22.9766415, -43.188297)",0.0,58.727829556514855,-22.9766415,-43.188297
6622,78.0,2.0,2.0,3300,"(-22.98459200000001, -43.2241076)",0.0,51.38436647515063,-22.98459200000001,-43.2241076
6623,105.0,3.0,3.0,5000,"(-22.9578765, -43.1952146)",0.0,60.582360220272136,-22.9578765,-43.1952146
6624,190.0,1.0,3.0,5000,"(-22.9387029, -43.17358170000001)",0.0,66.80945316356322,-22.9387029,-43.17358170000001
6625,44.0,1.0,1.0,980,"(-22.9172232, -43.250054999999996)",0.0,58.72939124535952,-22.9172232,-43.250054999999996
6626,158.0,2.0,3.0,8000,"(-22.984338600000005, -43.2328045)",0.0,50.32003106658015,-22.984338600000005,-43.2328045
6627,170.0,2.0,4.0,7000,"(-22.9454241, -43.18079099640421)",0.0,64.80861326340428,-22.9454241,-43.18079099640421
6628,60.0,2.0,3.0,1600,"(-22.8861097, -43.2879583)",0.0,57.61458102463477,-22.8861097,-43.2879583
6629,58.0,,3.0,1250,"(-22.936339899999997, -43.3330978)",0.0,44.01613542068542,-22.936339899999997,-43.3330978
6630,57.0,1.0,3.0,550,"(-22.8112165, -43.3669331)",0.0,57.18188689999445,-22.8112165,-43.3669331
6631,50.0,1.0,1.0,1900,"(-22.9628638, -43.1699883)",0.0,63.98212645724164,-22.9628638,-43.1699883
6632,30.0,,1.0,1000,"(-22.9629697, -43.1746635)",0.0,63.54913014305208,-22.9629697,-43.1746635
6633,160.0,1.0,3.0,8000,"(-22.9819833, -43.206933)",0.0,52.68747704695337,-22.9819833,-43.206933
6634,71.0,2.0,2.0,2900,"(-22.9560012, -43.1850648)",0.0,61.44731066361262,-22.9560012,-43.1850648
6635,,,1.0,800,"(-22.90038, -43.2309388)",1.0,0.0,-22.90038,-43.2309388
6636,,,2.0,25000,"(-22.98679, -43.2200859)",0.0,51.39061323590786,-22.98679,-43.2200859
6637,,,2.0,1300,"(-22.8146839, -43.179274799999995)",0.0,84.32005205751268,-22.8146839,-43.179274799999995
6638,,,3.0,2800,"(-23.0156911, -43.4518068)",0.0,0.0,-23.0156911,-43.4518068
6639,,,3.0,1500,"(-22.927310100000003, -43.3599944)",0.0,40.55275230918499,-22.927310100000003,-43.3599944
6640,,,3.0,17000,"(-22.9282465, -43.170790419174786)",0.0,68.87093507453675,-22.9282465,-43.170790419174786
6641,,,3.0,10000,"(-22.98459200000001, -43.2241076)",0.0,51.38436647515063,-22.98459200000001,-43.2241076
6642,,,4.0,11000,"(-22.9860948, -43.2254539)",0.0,51.13446815530953,-22.9860948,-43.2254539
6643,,,1.0,1000,"(-22.762697199999998, -43.1100817)",0.0,0.0,-22.762697199999998,-43.1100817
6644,,,3.0,4000,"(-22.960607500000002, -43.20045800000001)",0.0,60.778660342209946,-22.960607500000002,-43.20045800000001
6645,,,2.0,2700,"(-22.9530993, -43.177193700000004)",0.0,64.1716001686416,-22.9530993,-43.177193700000004
6646,,,2.0,1800,"(-22.935022, -43.2420635)",0.0,57.18188689999445,-22.935022,-43.2420635
6647,,,1.0,2250,"(-22.9376678, -43.1750188)",0.0,66.8049914243848,-22.9376678,-43.1750188
6648,,,3.0,3900,"(-22.9766415, -43.188297)",0.0,58.727829556514855,-22.9766415,-43.188297
6649,,,2.0,1800,"(-22.917662399999998, -43.24595770000001)",0.0,59.22817819111903,-22.917662399999998,-43.24595770000001
6650,,,3.0,3300,"(-22.97579330000001, -43.1912304)",0.0,58.54188696335408,-22.97579330000001,-43.1912304
6651,,,2.0,900,"(-22.9165104, -43.3788967)",0.0,39.81170159017509,-22.9165104,-43.3788967
6652,,,2.0,2400,"(-23.004743899999998, -43.32773570000001)",0.0,36.596386230240114,-23.004743899999998,-43.32773570000001
6653,,,2.0,2000,"(-22.9435521, -43.1853684)",0.0,64.32529627233549,-22.9435521,-43.1853684
6654,,,2.0,1200,"(-22.8355116, -43.3182064)",0.0,60.833651580002176,-22.8355116,-43.3182064
6655,,,1.0,1650,"(-22.98698730000001, -43.1909986)",0.0,57.12659136639683,-22.98698730000001,-43.1909986
6656,,,2.0,3500,"(-23.0013982, -43.3767102)",0.0,0.0,-23.0013982,-43.3767102
6657,,,4.0,3000,"(-22.9654545, -43.18084520000001)",0.0,60.08730982397531,-22.9654545,-43.18084520000001
6658,,,2.0,3000,"(-23.003845300000002, -43.3422799)",0.0,0.0,-23.003845300000002,-43.3422799
6659,,,3.0,2600,"(-22.9210997, -43.2188249)",0.0,62.684772418529384,-22.9210997,-43.2188249
6660,,,3.0,1900,"(-22.9279379, -43.236188)",0.0,59.84322994872867,-22.9279379,-43.236188
6661,,,3.0,1100,"(-22.873999, -43.2613682)",0.0,62.56003862331586,-22.873999,-43.2613682
6662,,,2.0,1300,"(-22.9181164, -43.2664799)",0.0,56.3783521910734,-22.9181164,-43.2664799
6663,,,3.0,950,"(-22.9408899, -43.3422564)",1.0,0.0,-22.9408899,-43.3422564
6664,,,1.0,1100,"(-27.368619, -53.491876)",0.0,0.0,-27.368619,-53.491876
6665,,,2.0,6500,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
6666,,,4.0,7500,"(-22.9803652, -43.2139765)",0.0,55.897345789287655,-22.9803652,-43.2139765
6667,,,5.0,5000,"(-6.5899848, -37.9149013)",0.0,0.0,-6.5899848,-37.9149013
6668,48.0,1.0,2.0,700,"(-22.878342899999996, -43.548934)",0.0,24.109105793570343,-22.878342899999996,-43.548934
6669,250.0,3.0,5.0,7000,"(-22.995434399999997, -43.25830379999999)",0.0,46.858210747503385,-22.995434399999997,-43.25830379999999
6670,40.0,1.0,1.0,2500,"(-22.9796255, -43.2359047)",0.0,50.81457682644827,-22.9796255,-43.2359047
6671,130.0,1.0,3.0,3500,"(-22.9295544, -43.24080670000001)",0.0,57.49094458466774,-22.9295544,-43.24080670000001
6672,251.0,4.0,4.0,12000,"(-22.968384550000003, -43.22869449858106)",0.0,54.277664474646905,-22.968384550000003,-43.22869449858106
6673,500.0,3.0,4.0,30000,"(-22.983556, -43.22493770000001)",0.0,51.18548614634934,-22.983556,-43.22493770000001
6674,59.0,1.0,2.0,700,"(-22.93048030000001, -43.3555556)",0.0,41.232799069472335,-22.93048030000001,-43.3555556
6675,280.0,4.0,4.0,9800,"(-22.9607745, -43.2028991)",0.0,59.719600119183575,-22.9607745,-43.2028991
6676,47.0,1.0,1.0,1000,"(-22.9301996, -43.3938251)",0.0,35.61266047114244,-22.9301996,-43.3938251
6677,183.0,,4.0,10000,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
6678,170.0,3.0,3.0,16000,"(-22.98679, -43.2200859)",0.0,51.39061323590786,-22.98679,-43.2200859
6679,76.0,,2.0,1400,"(-22.940716199999997, -43.3343039)",0.0,42.28818110301173,-22.940716199999997,-43.3343039
6680,327.0,4.0,4.0,8000,"(-10.8040231, -37.1658336)",0.0,0.0,-10.8040231,-37.1658336
6681,96.0,2.0,2.0,5500,"(-22.9997388, -43.2684256)",0.0,45.869119227767165,-22.9997388,-43.2684256
6682,571.0,,4.0,6000,"(-22.9822342, -43.241168200000004)",0.0,50.320182953869306,-22.9822342,-43.241168200000004
6683,90.0,3.0,3.0,3800,"(-22.9656645, -43.223445299999995)",0.0,54.83558364338519,-22.9656645,-43.223445299999995
6684,55.0,1.0,1.0,1800,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
6685,150.0,2.0,2.0,6500,"(-22.9719642, -43.1843432)",0.0,60.34484264265825,-22.9719642,-43.1843432
6686,85.0,2.0,2.0,1200,"(-22.9265883, -43.22686029999999)",0.0,60.70561792636825,-22.9265883,-43.22686029999999
6687,100.0,2.0,3.0,2300,"(-22.930583600000002, -43.1781740399696)",0.0,67.38367460441548,-22.930583600000002,-43.1781740399696
6688,40.0,2.0,2.0,1000,"(-22.907518600000003, -43.3012474)",0.0,52.66926853894621,-22.907518600000003,-43.3012474
6689,48.0,1.0,2.0,2000,"(-22.9746064, -43.190522200000004)",0.0,58.60367254437098,-22.9746064,-43.190522200000004
6690,170.0,5.0,3.0,5000,"(-22.965298, -43.1981772)",0.0,59.59276406410721,-22.965298,-43.1981772
6691,36.0,1.0,1.0,1400,"(-22.9183909, -43.3971464)",1.0,0.0,-22.9183909,-43.3971464
6692,39.0,,1.0,4500,"(-22.98698730000001, -43.1909986)",0.0,57.12659136639683,-22.98698730000001,-43.1909986
6693,56.0,2.0,2.0,1500,"(-22.94624115, -43.557178065955135)",0.0,9.232256752730006,-22.94624115,-43.557178065955135
6694,100.0,2.0,3.0,5000,"(-22.983556, -43.22493770000001)",0.0,51.18548614634934,-22.983556,-43.22493770000001
6695,50.0,1.0,2.0,1100,"(-22.912771, -43.544942299999995)",0.0,14.836372796043289,-22.912771,-43.544942299999995
6696,142.0,3.0,2.0,3500,"(-22.9690461, -43.18946629999999)",0.0,59.96826177736338,-22.9690461,-43.18946629999999
6697,64.0,2.0,2.0,1100,"(-22.907383199999998, -43.2876155)",0.0,54.152760705558,-22.907383199999998,-43.2876155
6698,48.0,1.0,1.0,700,"(-22.862638600000004, -43.2564534)",0.0,65.77458606245858,-22.862638600000004,-43.2564534
6699,80.0,1.0,2.0,1200,"(-22.9126254, -43.242544)",0.0,61.69458354354667,-22.9126254,-43.242544
6700,70.0,2.0,3.0,1700,"(-22.9416042, -43.2489054)",0.0,55.26673331339305,-22.9416042,-43.2489054
6701,96.0,1.0,3.0,1300,"(-22.9217881, -43.24021679999999)",0.0,58.356399664436935,-22.9217881,-43.24021679999999
6702,85.0,1.0,3.0,2400,"(-22.97668075, -43.19403508877312)",1.0,0.0,-22.97668075,-43.19403508877312
6703,60.0,2.0,2.0,1500,"(-22.930592899999997, -43.2089309)",0.0,62.80925850362249,-22.930592899999997,-43.2089309
6704,75.0,2.0,3.0,2000,"(-22.9215236, -43.248205299999995)",0.0,58.362816881046726,-22.9215236,-43.248205299999995
6705,27.0,1.0,1.0,1400,"(-22.9847565, -43.19540679999999)",0.0,57.05905423013625,-22.9847565,-43.19540679999999
6706,120.0,1.0,3.0,4500,"(-22.9779756, -43.229873299999994)",0.0,51.30912258631637,-22.9779756,-43.229873299999994
6707,100.0,1.0,3.0,2650,"(-22.935445899999998, -43.1865273)",0.0,65.4131416074573,-22.935445899999998,-43.1865273
6708,82.0,1.0,2.0,3900,"(-22.94884465, -43.179829096252966)",0.0,64.42644943155626,-22.94884465,-43.179829096252966
6709,180.0,5.0,3.0,2500,"(-23.0197777, -43.479158899999995)",0.0,9.520808677637724,-23.0197777,-43.479158899999995
6710,68.0,2.0,2.0,2500,"(-22.9567449, -43.19296920000001)",0.0,60.89173117388495,-22.9567449,-43.19296920000001
6711,110.0,,3.0,6000,"(-22.953016899999998, -43.1885829)",0.0,62.58752092582442,-22.953016899999998,-43.1885829
6712,87.0,2.0,2.0,2400,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
6713,120.0,1.0,4.0,6800,"(-22.9804456, -43.2221655)",0.0,53.44312935674017,-22.9804456,-43.2221655
6714,44.0,1.0,1.0,950,"(-22.915478, -43.2439792)",0.0,59.84322994872867,-22.915478,-43.2439792
6715,56.0,1.0,2.0,1000,"(-22.8204856, -43.3209722)",0.0,62.68562590377348,-22.8204856,-43.3209722
6716,61.0,1.0,2.0,2300,"(-23.0056458, -43.330188299999996)",0.0,36.596386230240114,-23.0056458,-43.330188299999996
6717,95.0,,3.0,2500,"(-23.000417300000002, -43.332459)",0.0,36.101840470372,-23.000417300000002,-43.332459
6718,117.0,3.0,3.0,2950,"(-23.000725199999998, -43.421142700000004)",0.0,0.0,-23.000725199999998,-43.421142700000004
6719,75.0,2.0,3.0,1500,"(-22.9148861, -43.2110419)",0.0,64.2939207439691,-22.9148861,-43.2110419
6720,70.0,1.0,2.0,2000,"(-22.9612316, -43.191196399999995)",0.0,60.76734168743791,-22.9612316,-43.191196399999995
6721,50.0,2.0,2.0,1200,"(-21.512665600000002, -44.9033355)",0.0,0.0,-21.512665600000002,-44.9033355
6722,52.0,1.0,1.0,1900,"(-22.983158399999997, -43.2050161)",0.0,52.92137908201368,-22.983158399999997,-43.2050161
6723,165.0,1.0,3.0,9500,"(-22.9849095, -43.219823999999996)",0.0,51.637791912474434,-22.9849095,-43.219823999999996
6724,35.0,1.0,1.0,1000,"(-22.9243251, -43.251933)",0.0,57.370638771075555,-22.9243251,-43.251933
6725,68.0,2.0,2.0,1150,"(-22.924047, -43.23641660000001)",0.0,58.232763224469906,-22.924047,-43.23641660000001
6726,150.0,3.0,3.0,3500,"(-22.983158399999997, -43.2050161)",0.0,52.92137908201368,-22.983158399999997,-43.2050161
6727,130.0,,3.0,5700,"(-22.999740399999997, -43.3659929)",0.0,33.75274811099848,-22.999740399999997,-43.3659929
6728,350.0,,4.0,18500,"(-22.984189699999998, -43.2223282)",0.0,51.51093829358693,-22.984189699999998,-43.2223282
6729,180.0,,4.0,5000,"(-22.9770236, -43.230294)",0.0,51.43275902628339,-22.9770236,-43.230294
6730,95.0,2.0,3.0,2700,"(-22.9355655, -43.185107200000004)",0.0,65.65665388085218,-22.9355655,-43.185107200000004
6731,50.0,1.0,1.0,1400,"(-22.9065343, -43.22061420000001)",0.0,64.6736769499743,-22.9065343,-43.22061420000001
6732,137.0,3.0,3.0,5000,"(-22.9855992, -43.1969718)",0.0,56.75033805388127,-22.9855992,-43.1969718
6733,285.0,5.0,4.0,20000,"(-22.9862375, -43.209178200000004)",0.0,52.34554281628704,-22.9862375,-43.209178200000004
6734,125.0,4.0,4.0,4650,"(-23.0048388, -43.366279799999994)",0.0,32.5163837113282,-23.0048388,-43.366279799999994
6735,40.0,1.0,2.0,1100,"(-22.8911207, -43.2962695)",0.0,54.64730646542611,-22.8911207,-43.2962695
6736,46.0,,1.0,1500,"(-22.968132699999998, -43.1830609)",0.0,59.71640050407423,-22.968132699999998,-43.1830609
6737,148.0,,4.0,2800,"(-23.02267680000001, -43.4867206)",0.0,8.60362169529704,-23.02267680000001,-43.4867206
6738,115.0,1.0,3.0,2300,"(-15.6022342, -56.08197679999999)",0.0,0.0,-15.6022342,-56.08197679999999
6739,105.0,3.0,3.0,2900,"(-27.5660564, -53.9719817)",0.0,0.0,-27.5660564,-53.9719817
6740,110.0,2.0,3.0,4000,"(-22.965578, -43.17784879999999)",0.0,63.178220823151,-22.965578,-43.17784879999999
6741,63.0,1.0,1.0,2300,"(-22.9654545, -43.18084520000001)",0.0,60.08730982397531,-22.9654545,-43.18084520000001
6742,22.0,1.0,1.0,850,"(-22.913987300000002, -43.215955799999996)",0.0,63.55345967634593,-22.913987300000002,-43.215955799999996
6743,117.0,3.0,3.0,3000,"(-23.000725199999998, -43.421142700000004)",0.0,0.0,-23.000725199999998,-43.421142700000004
6744,61.0,2.0,2.0,3000,"(-22.9827643, -43.1900836)",0.0,57.86515606568308,-22.9827643,-43.1900836
6745,58.0,1.0,1.0,2200,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
6746,100.0,1.0,2.0,2100,"(-23.0098759, -43.4445748)",0.0,17.279270676518674,-23.0098759,-43.4445748
6747,57.0,1.0,2.0,2100,"(-22.9642486, -43.1803664)",0.0,61.143501074284174,-22.9642486,-43.1803664
6748,85.0,1.0,2.0,3800,"(-22.979191500000002, -43.2195349)",0.0,54.06999088247401,-22.979191500000002,-43.2195349
6749,70.0,1.0,3.0,3300,"(-22.9789705, -43.2240743)",0.0,53.31153974202817,-22.9789705,-43.2240743
6750,79.0,1.0,2.0,2300,"(-22.9838087, -43.1952591)",0.0,56.99760567531946,-22.9838087,-43.1952591
6751,75.0,1.0,2.0,2700,"(-23.013892000000002, -43.4634254)",0.0,15.207282115944372,-23.013892000000002,-43.4634254
6752,65.0,2.0,2.0,2200,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
6753,75.0,2.0,3.0,1500,"(-22.90050260000001, -43.2976489)",0.0,53.84455677140834,-22.90050260000001,-43.2976489
6754,105.0,3.0,3.0,2250,"(-23.018515100000002, -43.4634021)",0.0,11.374552476966521,-23.018515100000002,-43.4634021
6755,90.0,2.0,2.0,2000,"(-23.0204825, -43.5143487)",0.0,4.7046873996705765,-23.0204825,-43.5143487
6756,91.0,3.0,2.0,1900,"(-22.9130407, -43.2205941)",0.0,63.69004933200372,-22.9130407,-43.2205941
6757,83.0,1.0,2.0,1500,"(-23.017587, -43.4528801)",0.0,0.0,-23.017587,-43.4528801
6758,68.0,2.0,3.0,1050,"(-22.8929679, -43.2788216)",0.0,58.12503950915857,-22.8929679,-43.2788216
6759,60.0,2.0,2.0,1300,"(-22.90999110000001, -43.2406283)",0.0,61.69458354354667,-22.90999110000001,-43.2406283
6760,96.0,1.0,3.0,3300,"(-22.9662234, -43.382768799999994)",0.0,31.92718061388498,-22.9662234,-43.382768799999994
6761,139.0,2.0,3.0,1900,"(-23.0147819, -43.4610052)",0.0,11.745461796867604,-23.0147819,-43.4610052
6762,51.0,1.0,2.0,1300,"(-22.9966799, -43.4249176)",0.0,19.65722194613571,-22.9966799,-43.4249176
6763,80.0,2.0,3.0,1100,"(-22.8931641, -43.2827591)",0.0,57.495730312186616,-22.8931641,-43.2827591
6764,77.0,2.0,3.0,4200,"(-22.98698730000001, -43.1909986)",0.0,57.12659136639683,-22.98698730000001,-43.1909986
6765,250.0,3.0,3.0,3800,"(-22.972089699999998, -43.1900211)",0.0,58.60367254437098,-22.972089699999998,-43.1900211
6766,99.0,2.0,3.0,3500,"(-23.0217111, -43.486967799999995)",0.0,8.857496111725073,-23.0217111,-43.486967799999995
6767,103.0,3.0,2.0,4000,"(-23.0143229, -43.2972041)",0.0,37.48713131900061,-23.0143229,-43.2972041
6768,233.0,4.0,3.0,12000,"(-23.000417300000002, -43.332459)",0.0,36.101840470372,-23.000417300000002,-43.332459
6769,90.0,,2.0,2000,"(-22.939630899999997, -43.182965)",0.0,65.28952309076963,-22.939630899999997,-43.182965
6770,79.0,2.0,2.0,4000,"(-22.9796255, -43.2359047)",0.0,50.81457682644827,-22.9796255,-43.2359047
6771,39.0,1.0,1.0,2000,"(-22.9672354, -43.18357460000001)",0.0,59.71640050407423,-22.9672354,-43.18357460000001
6772,105.0,3.0,3.0,3600,"(-22.9578765, -43.1952146)",0.0,60.582360220272136,-22.9578765,-43.1952146
6773,500.0,,3.0,8900,"(-22.9387029, -43.17358170000001)",0.0,66.80945316356322,-22.9387029,-43.17358170000001
6774,100.0,1.0,1.0,5000,"(-22.9803652, -43.2139765)",0.0,55.897345789287655,-22.9803652,-43.2139765
6775,52.0,1.0,2.0,800,"(-22.898259799999998, -43.2702775)",0.0,57.738217464601796,-22.898259799999998,-43.2702775
6776,157.0,2.0,3.0,4750,"(-22.9690461, -43.18946629999999)",0.0,59.96826177736338,-22.9690461,-43.18946629999999
6777,298.0,,3.0,17000,"(-23.000417300000002, -43.332459)",0.0,36.101840470372,-23.000417300000002,-43.332459
6778,112.0,3.0,3.0,4000,"(-22.962703899999998, -43.1767378)",0.0,63.54913014305208,-22.962703899999998,-43.1767378
6779,180.0,,4.0,12000,"(-22.9865648, -43.2324401)",0.0,50.19639462661312,-22.9865648,-43.2324401
6780,70.0,3.0,1.0,2350,"(-22.924572, -43.1768622)",0.0,68.68029279005711,-22.924572,-43.1768622
6781,52.0,1.0,1.0,1300,"(-22.999740399999997, -43.3659929)",0.0,33.75274811099848,-22.999740399999997,-43.3659929
6782,52.0,1.0,1.0,1750,"(-22.9827643, -43.1900836)",0.0,57.86515606568308,-22.9827643,-43.1900836
6783,57.0,1.0,2.0,900,"(-22.896601399999998, -43.3447441)",0.0,47.849857991024344,-22.896601399999998,-43.3447441
6784,390.0,,4.0,14000,"(-22.9997388, -43.2684256)",0.0,45.869119227767165,-22.9997388,-43.2684256
6785,65.0,2.0,2.0,1700,"(-22.9279379, -43.236188)",0.0,59.84322994872867,-22.9279379,-43.236188
6786,126.0,3.0,4.0,3400,"(-22.9803652, -43.2139765)",0.0,55.897345789287655,-22.9803652,-43.2139765
6787,196.0,1.0,3.0,5500,"(-22.9997388, -43.2684256)",0.0,45.869119227767165,-22.9997388,-43.2684256
6788,25.0,1.0,1.0,1800,"(-22.915955899999997, -43.180060499999996)",0.0,68.80503960662179,-22.915955899999997,-43.180060499999996
6789,50.0,1.0,1.0,750,"(-22.8882525, -43.2772282)",0.0,59.65717667110493,-22.8882525,-43.2772282
6790,80.0,2.0,2.0,1300,"(-22.9306672, -43.242268100000004)",0.0,57.36730814470071,-22.9306672,-43.242268100000004
6791,80.0,2.0,2.0,1600,"(-23.0185151, -43.4634021)",0.0,11.374552476966521,-23.0185151,-43.4634021
6792,240.0,4.0,2.0,6000,"(-22.9997388, -43.2684256)",0.0,45.869119227767165,-22.9997388,-43.2684256
6793,70.0,2.0,2.0,1000,"(-22.889529, -43.2790571)",0.0,58.610062687075846,-22.889529,-43.2790571
6794,170.0,,3.0,3300,"(-22.9721962, -43.1865848)",0.0,59.22185474420613,-22.9721962,-43.1865848
6795,120.0,4.0,3.0,7000,"(-22.98327260000001, -43.202763)",0.0,56.625489504898546,-22.98327260000001,-43.202763
6796,35.0,,1.0,2700,"(-22.923823300000002, -43.17771)",0.0,68.61833556578995,-22.923823300000002,-43.17771
6797,74.0,3.0,2.0,2300,"(-23.0015257, -43.395351700000006)",0.0,27.853070087341973,-23.0015257,-43.395351700000006
6798,46.0,1.0,1.0,1500,"(-22.8049732, -43.219866107721046)",0.0,79.99287220454472,-22.8049732,-43.219866107721046
6799,89.0,2.0,2.0,1700,"(-22.912032, -43.226347)",0.0,63.06052350108717,-22.912032,-43.226347
6800,68.0,1.0,2.0,1600,"(-22.9997404, -43.3659929)",0.0,33.75274811099848,-22.9997404,-43.3659929
6801,70.0,1.0,2.0,1000,"(-22.90742695, -43.412571206899955)",0.0,35.854567590437945,-22.90742695,-43.412571206899955
6802,84.0,,2.0,7500,"(-22.9777288, -43.224804999999996)",0.0,53.43154416567949,-22.9777288,-43.224804999999996
6803,160.0,3.0,3.0,6000,"(-22.94665860000001, -43.161134600000004)",0.0,65.8982225024256,-22.94665860000001,-43.161134600000004
6804,243.0,3.0,3.0,12000,"(-22.9913592, -43.2675329)",0.0,45.19499580785061,-22.9913592,-43.2675329
6805,66.0,1.0,2.0,1200,"(nan, nan)",,0.0,-,-
6806,200.0,3.0,4.0,5000,"(-22.944898100000003, -43.1608852)",0.0,67.81771478964258,-22.944898100000003,-43.1608852
6807,120.0,3.0,3.0,1900,"(-22.9332164, -43.2381453)",0.0,57.61458102463477,-22.9332164,-43.2381453
6808,93.0,3.0,2.0,2500,"(-23.0015518, -43.3806777)",0.0,32.26911083139415,-23.0015518,-43.3806777
6809,40.0,1.0,1.0,850,"(-22.873894500000002, -43.34117020000001)",0.0,52.42185054601961,-22.873894500000002,-43.34117020000001
6810,93.0,1.0,3.0,1600,"(-22.9306672, -43.242268100000004)",0.0,57.36730814470071,-22.9306672,-43.242268100000004
6811,120.0,3.0,3.0,3300,"(-22.968192000000002, -43.358388500000004)",0.0,35.7362783472466,-22.968192000000002,-43.358388500000004
6812,200.0,,2.0,9900,"(-22.9803652, -43.2139765)",0.0,55.897345789287655,-22.9803652,-43.2139765
6813,85.0,,2.0,1900,"(-23.000417300000002, -43.332459)",0.0,36.101840470372,-23.000417300000002,-43.332459
6814,480.0,2.0,4.0,4000,"(-22.9393527, -43.1745967)",0.0,66.56705797142322,-22.9393527,-43.1745967
6815,110.0,3.0,2.0,10500,"(-22.9653055, -43.176673799999996)",0.0,63.178220823151,-22.9653055,-43.176673799999996
6816,200.0,4.0,3.0,6000,"(-22.9995141, -43.26502720000001)",0.0,46.11639210770122,-22.9995141,-43.26502720000001
6817,180.0,3.0,3.0,4950,"(-22.9282465, -43.170790419174786)",0.0,68.87093507453675,-22.9282465,-43.170790419174786
6818,50.0,,1.0,1600,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
6819,80.0,1.0,2.0,2200,"(-23.0086357, -43.2956345)",0.0,40.02623529751506,-23.0086357,-43.2956345
6820,90.0,,3.0,520000,"(-22.9351051, -43.2445715)",0.0,56.873299932031216,-22.9351051,-43.2445715
6821,60.0,2.0,1.0,2700,"(-27.5660564, -53.9719817)",0.0,0.0,-27.5660564,-53.9719817
6822,160.0,3.0,2.0,7000,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
6823,60.0,1.0,2.0,800,"(-22.8887056, -43.2894986)",1.0,0.0,-22.8887056,-43.2894986
6824,100.0,1.0,3.0,1600,"(-22.917662399999998, -43.24595770000001)",0.0,59.22817819111903,-22.917662399999998,-43.24595770000001
6825,60.0,2.0,2.0,700,"(-22.9096108, -43.2986859)",0.0,52.7309778816926,-22.9096108,-43.2986859
6826,280.0,,4.0,8000,"(-22.9997388, -43.2684256)",0.0,45.869119227767165,-22.9997388,-43.2684256
6827,35.0,1.0,1.0,1550,"(-22.9513701, -43.1842679)",0.0,61.94185642348073,-22.9513701,-43.1842679
6828,62.0,,2.0,1350,"(-23.0185151, -43.4634021)",0.0,11.374552476966521,-23.0185151,-43.4634021
6829,283.0,5.0,4.0,4500,"(-23.0134205, -43.3075028)",0.0,37.94299411539268,-23.0134205,-43.3075028
6830,57.0,2.0,2.0,1800,"(-22.9548472, -43.3765899)",0.0,34.371152677812084,-22.9548472,-43.3765899
6831,230.0,4.0,3.0,7000,"(-22.988339899999996, -43.3529408)",0.0,34.7418396307347,-22.988339899999996,-43.3529408
6832,132.0,4.0,3.0,9500,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
6833,35.0,1.0,1.0,1100,"(-22.9131907, -43.1860902)",0.0,67.87640554189804,-22.9131907,-43.1860902
6834,55.0,1.0,1.0,2500,"(-22.93320515, -43.17760685626049)",0.0,67.94297667987394,-22.93320515,-43.17760685626049
