areas,bathrooms,bedrooms,price,coord,class
100.0,2.0,4.0,8.236155661683124,"(-22.9639208, -43.1739732)",0.0
76.0,2.0,2.0,6.520621127558696,"(-22.92307730000001, -43.3704929)",0.0
260.0,3.0,3.0,8.766705997750515,"(-23.0143229, -43.2972041)",0.0
50.0,1.0,2.0,7.0967213784947605,"(-22.9966799, -43.4249176)",0.0
85.0,2.0,2.0,7.879291485082271,"(-22.9654545, -43.18084520000001)",0.0
410.0,4.0,4.0,9.617404201448045,"(-22.9913592, -43.2675329)",0.0
46.0,1.0,2.0,6.520621127558696,"(-22.881872100000002, -43.343320500000004)",0.0
50.0,1.0,2.0,6.403574197934815,"(-22.9336616, -43.2001532)",0.0
46.0,1.0,1.0,6.284134161070802,"(-22.8774407, -43.2627515)",0.0
70.0,1.0,2.0,6.626717749249025,"(-22.8790904, -43.2955477)",0.0
70.0,1.0,1.0,7.660114319173928,"(-22.9719642, -43.1843432)",0.0
100.0,2.0,3.0,7.725330037917135,"(-22.9847565, -43.19540679999999)",0.0
110.0,2.0,3.0,7.1569563646156364,"(-22.896715, -43.2349464)",0.0
80.0,2.0,3.0,7.1569563646156364,"(-22.9306672, -43.242268100000004)",0.0
87.0,2.0,3.0,7.242082359256962,"(-22.9233439, -43.2640862)",0.0
80.0,2.0,2.0,6.626717749249025,"(-22.9079117, -43.2974949)",1.0
96.0,1.0,3.0,7.61972421378267,"(-22.935445899999998, -43.1865273)",0.0
97.0,2.0,2.0,8.10832229017324,"(-6.5899848, -37.9149013)",0.0
160.0,3.0,3.0,8.706159290928861,"(-22.981271300000003, -43.2004164)",0.0
71.0,1.0,2.0,7.421775793644647,"(-23.0111148, -43.46874260000001)",0.0
100.0,2.0,3.0,7.502186486602924,"(-22.968132699999998, -43.1830609)",0.0
50.0,1.0,2.0,7.0317412587631285,"(-22.886248100000003, -43.306259399999995)",0.0
235.0,3.0,3.0,8.236155661683124,"(-23.0027387, -43.37833970000001)",0.0
66.0,1.0,2.0,7.2682230211595655,"(-22.962703899999998, -43.1767378)",0.0
30.0,1.0,1.0,6.269096283706261,"(-22.907383199999998, -43.2876155)",0.0
30.0,1.0,1.0,6.80903930604298,"(-22.926836399999996, -43.17931289999999)",0.0
110.0,3.0,3.0,7.31986492980897,"(-22.9279379, -43.236188)",0.0
200.0,3.0,3.0,7.54274354536855,"(-22.97579330000001, -43.1912304)",0.0
65.0,2.0,2.0,6.80903930604298,"(-22.9004345, -43.2808042)",0.0
,,2.0,7.2682230211595655,"(-22.962703899999998, -43.1767378)",0.0
,,1.0,6.269096283706261,"(-22.907383199999998, -43.2876155)",0.0
,,1.0,6.80903930604298,"(-22.926836399999996, -43.17931289999999)",0.0
,,3.0,8.41847721847708,"(-22.9387029, -43.17358170000001)",0.0
,,3.0,7.31986492980897,"(-22.9279379, -43.236188)",0.0
,,3.0,7.54274354536855,"(-22.97579330000001, -43.1912304)",0.0
,,2.0,6.80903930604298,"(-22.9004345, -43.2808042)",0.0
,,2.0,8.706159290928861,"(-22.987760199999997, -43.2281667147424)",0.0
,,2.0,7.0967213784947605,"(-22.968253100000002, -43.3830095)",0.0
,,3.0,9.33467964623179,"(-22.9871664, -43.2242641)",0.0
,,3.0,7.9617188159813645,"(-22.979191500000002, -43.2195349)",0.0
,,2.0,7.61972421378267,"(-23.0048388, -43.366279799999994)",0.0
,,4.0,8.498418036089904,"(-23.0048388, -43.366279799999994)",0.0
,,3.0,7.879291485082271,"(-23.000417300000002, -43.332459)",0.0
,,1.0,6.520621127558696,"(-22.9267586, -43.181342)",1.0
,,4.0,9.33467964623179,"(-22.9839557, -43.202216299999996)",0.0
,,3.0,8.013012110368916,"(-22.988339899999996, -43.3529408)",0.0
,,1.0,6.269096283706261,"(-22.8795536, -43.3080761)",0.0
,,3.0,8.236155661683124,"(-22.979191500000002, -43.2195349)",0.0
,,2.0,6.80903930604298,"(-22.9332164, -43.2381453)",0.0
,,2.0,6.7661917146603505,"(-22.8893627, -43.3275348)",0.0
,,4.0,7.475905969367397,"(-23.0197777, -43.479158899999995)",0.0
,,3.0,6.80903930604298,"(-22.927310100000003, -43.3599944)",0.0
,,2.0,6.963189985870238,"(-22.9912255, -43.492756799999995)",0.0
,,2.0,7.459338895220296,"(-23.0000794, -43.4164657)",0.0
,,2.0,6.626717749249025,"(-22.8503472, -43.3463053)",0.0
,,4.0,8.641532465671846,"(-23.000417300000002, -43.332459)",0.0
,,1.0,8.572627898304338,"(-22.9860948, -43.2254539)",0.0
,,1.0,7.820439515262181,"(-22.9838087, -43.1952591)",0.0
,,1.0,6.520621127558696,"(-22.948937, -43.3408375)",0.0
,,3.0,7.368339686311381,"(-23.020068300000002, -43.4642256)",0.0
,,4.0,8.766705997750515,"(-23.0015257, -43.395351700000006)",0.0
,,2.0,6.626717749249025,"(-22.901774, -43.2747859)",0.0
,,4.0,9.33467964623179,"(-22.9862375, -43.209178200000004)",0.0
,,2.0,7.0317412587631285,"(-22.9966799, -43.4249176)",0.0
83.0,1.0,2.0,7.31986492980897,"(-23.0248278, -43.45716289999999)",0.0
139.0,1.0,2.0,8.331345424845724,"(-22.9803652, -43.2139765)",0.0
120.0,2.0,4.0,8.331345424845724,"(-22.9766415, -43.188297)",0.0
140.0,3.0,3.0,8.057060681965766,"(-22.9282465, -43.170790419174786)",0.0
200.0,3.0,3.0,8.572627898304338,"(-22.9766415, -43.188297)",0.0
69.0,2.0,3.0,6.80903930604298,"(-22.964776399999998, -43.40202539999999)",0.0
143.0,,4.0,8.236155661683124,"(-22.9662234, -43.382768799999994)",0.0
75.0,1.0,2.0,8.130647968160584,"(-22.98698730000001, -43.1909986)",0.0
510.0,6.0,4.0,9.45985317831046,"(-22.9997388, -43.2684256)",0.0
600.0,5.0,5.0,9.45985317831046,"(-22.9766415, -43.188297)",0.0
71.0,2.0,2.0,7.1276936993473985,"(-22.970773, -43.3975035)",0.0
58.0,1.0,2.0,6.720220155135295,"(-22.9411582, -43.3441051)",0.0
220.0,,4.0,9.33467964623179,"(-22.9839557, -43.202216299999996)",0.0
70.0,,2.0,7.835579246669965,"(-22.9670992, -43.202347100000004)",0.0
50.0,1.0,1.0,7.459338895220296,"(-22.9535105, -43.181536799999996)",0.0
172.0,3.0,4.0,8.600798775271034,"(-23.0050344, -43.3847972)",0.0
93.0,2.0,3.0,7.9617188159813645,"(-6.5899848, -37.9149013)",0.0
67.0,2.0,2.0,6.57507584059962,"(-22.9381303, -43.3495544)",0.0
74.0,3.0,2.0,7.214504414151143,"(-22.9997404, -43.3659929)",0.0
91.0,3.0,2.0,7.415175109613295,"(-22.9323641, -43.1821872)",0.0
61.0,1.0,2.0,6.88653164253051,"(-22.923718700000002, -43.2558997)",0.0
58.0,1.0,3.0,6.8885724595653635,"(-22.8191421, -43.1816768)",1.0
60.0,2.0,2.0,7.0317412587631285,"(-22.9548472, -43.3765899)",0.0
70.0,2.0,2.0,7.2682230211595655,"(-22.9662234, -43.382768799999994)",0.0
196.0,4.0,3.0,7.415175109613295,"(-22.923876500000002, -43.353021999999996)",0.0
91.0,2.0,3.0,7.54274354536855,"(-22.9318016, -43.1823899)",0.0
50.0,1.0,1.0,6.80903930604298,"(-22.9247841, -43.2096901)",0.0
60.0,1.0,2.0,6.520621127558696,"(-22.8908854, -43.2854592)",0.0
240.0,4.0,4.0,8.013012110368916,"(-22.9282465, -43.170790419174786)",0.0
97.0,1.0,1.0,7.31986492980897,"(-23.018515100000002, -43.4634021)",0.0
255.0,5.0,4.0,9.33467964623179,"(-22.983556, -43.22493770000001)",0.0
230.0,1.0,3.0,8.236155661683124,"(-22.9707145, -43.1899429)",0.0
75.0,2.0,2.0,7.789868559054706,"(-22.963023, -43.21633610000001)",0.0
80.0,2.0,2.0,7.879291485082271,"(-22.9766415, -43.188297)",0.0
68.0,1.0,2.0,6.9985096422506015,"(-23.0108535, -43.4375641)",0.0
55.0,1.0,1.0,7.0967213784947605,"(-23.014923800000002, -43.407209)",0.0
94.0,,2.0,7.9617188159813645,"(-22.9805083, -43.213479299999996)",0.0
80.0,1.0,3.0,7.214504414151143,"(-23.0063466, -43.4358159)",0.0
45.0,1.0,1.0,6.464588303689961,"(-22.928988, -43.3534191)",1.0
61.0,2.0,2.0,7.1276936993473985,"(-23.0077797, -43.2872344)",0.0
72.0,1.0,2.0,7.31986492980897,"(-23.018515100000002, -43.4634021)",0.0
110.0,3.0,2.0,8.823942326585245,"(-22.9839032, -43.2242984)",0.0
77.0,2.0,2.0,7.1569563646156364,"(-22.9966799, -43.4249176)",0.0
75.0,1.0,3.0,7.725330037917135,"(-23.0223214, -43.5099059)",0.0
192.0,5.0,3.0,7.879291485082271,"(-23.018515100000002, -43.4634021)",0.0
76.0,2.0,2.0,7.674152921281675,"(-22.9997404, -43.3659929)",0.0
30.0,1.0,1.0,6.403574197934815,"(-22.9654545, -43.18084520000001)",0.0
57.0,,2.0,6.80903930604298,"(-22.9057599, -43.2848323)",0.0
80.0,2.0,2.0,6.721425700790643,"(-22.9077385, -43.2887029)",0.0
56.0,1.0,2.0,7.31986492980897,"(-22.9654545, -43.18084520000001)",0.0
60.0,1.0,2.0,6.520621127558696,"(-22.8498977, -43.259691499999995)",0.0
48.0,1.0,2.0,6.520621127558696,"(-22.9393043, -43.348503)",0.0
86.0,1.0,2.0,6.626717749249025,"(-22.941189399999995, -43.36007160000001)",1.0
97.0,3.0,2.0,7.459338895220296,"(-23.0248278, -43.45716289999999)",0.0
68.0,1.0,2.0,6.520621127558696,"(-22.9137159, -43.271651500000004)",1.0
100.0,2.0,3.0,7.54274354536855,"(-22.940859399999997, -43.1915055)",0.0
57.0,1.0,2.0,6.403574197934815,"(-22.921886399999998, -43.384646000000004)",0.0
85.0,2.0,2.0,7.879291485082271,"(-22.9665038, -43.371319299999996)",0.0
76.0,2.0,1.0,6.8885724595653635,"(-22.9026425, -43.2817263)",0.0
60.0,1.0,3.0,7.54274354536855,"(-22.94624115, -43.557178065955135)",0.0
302.0,,3.0,7.789868559054706,"(-23.020743799999998, -43.4687696)",0.0
52.0,1.0,2.0,6.8885724595653635,"(-22.9548472, -43.3765899)",0.0
40.0,1.0,1.0,6.626717749249025,"(-22.93784710000001, -43.3650124)",0.0
40.0,1.0,1.0,6.194405391104672,"(-22.8896225, -43.29803010000001)",0.0
92.0,2.0,3.0,8.349484346990128,"(-22.983158399999997, -43.2050161)",0.0
,,2.0,6.520621127558696,"(-22.9393043, -43.348503)",0.0
,,2.0,6.626717749249025,"(-22.941189399999995, -43.36007160000001)",1.0
,,2.0,7.459338895220296,"(-23.0248278, -43.45716289999999)",0.0
,,2.0,6.520621127558696,"(-22.9137159, -43.271651500000004)",1.0
,,3.0,7.54274354536855,"(-22.940859399999997, -43.1915055)",0.0
,,2.0,6.403574197934815,"(-22.921886399999998, -43.384646000000004)",0.0
,,2.0,7.879291485082271,"(-22.9665038, -43.371319299999996)",0.0
,,1.0,6.8885724595653635,"(-22.9026425, -43.2817263)",0.0
,,3.0,7.907651594711089,"(-6.5899848, -37.9149013)",0.0
,,3.0,7.54274354536855,"(-22.94624115, -43.557178065955135)",0.0
,,3.0,7.789868559054706,"(-23.020743799999998, -43.4687696)",0.0
,,2.0,6.8885724595653635,"(-22.9548472, -43.3765899)",0.0
,,1.0,7.725330037917135,"(-22.9832566, -43.2265394)",0.0
,,1.0,6.626717749249025,"(-22.93784710000001, -43.3650124)",0.0
,,1.0,6.194405391104672,"(-22.8896225, -43.29803010000001)",0.0
,,3.0,8.349484346990128,"(-22.983158399999997, -43.2050161)",0.0
,,1.0,7.848933726364071,"(-22.9842762, -43.219898799999996)",0.0
,,3.0,7.31986492980897,"(-23.017635000000002, -43.453629)",0.0
,,3.0,7.879291485082271,"(-22.9804105, -43.221005700000006)",0.0
,,2.0,7.502186486602924,"(-22.9997404, -43.3659929)",0.0
,,2.0,7.214504414151143,"(-22.96436700000001, -43.1746755)",0.0
,,4.0,7.9617188159813645,"(-23.0185151, -43.4634021)",0.0
,,1.0,7.214504414151143,"(-22.924047, -43.23641660000001)",0.0
,,2.0,7.54274354536855,"(-22.9662234, -43.382768799999994)",0.0
,,2.0,7.8083230503910555,"(-23.014923800000002, -43.407209)",0.0
,,2.0,7.31986492980897,"(-23.0108535, -43.4375641)",0.0
,,3.0,7.0317412587631285,"(-22.9362315, -43.3419326)",0.0
,,2.0,6.721425700790643,"(-22.9333806, -43.3347821)",0.0
,,3.0,7.214504414151143,"(-23.0063466, -43.4358159)",0.0
,,2.0,6.726233402358747,"(-22.8878966, -43.2990186)",0.0
,,4.0,8.614501373883236,"(-22.94884465, -43.179829096252966)",0.0
,,2.0,6.80903930604298,"(-22.9519909, -43.3872901)",1.0
,,2.0,6.57507584059962,"(-22.9548472, -43.3765899)",0.0
,,2.0,6.269096283706261,"(-22.9047924, -43.26502070000001)",0.0
,,3.0,6.721425700790643,"(-22.9850925, -43.48973839999999)",0.0
,,2.0,7.2682230211595655,"(-22.915698100000004, -43.2319433)",0.0
58.0,1.0,2.0,6.651571873589727,"(-22.905686499999998, -43.27046170000001)",0.0
69.0,1.0,2.0,6.721425700790643,"(-22.9312854, -43.36198529999999)",0.0
71.0,2.0,2.0,8.331345424845724,"(-22.9828411, -43.2170388)",0.0
50.0,1.0,1.0,6.403574197934815,"(-22.826610600000002, -43.3112119)",0.0
41.0,2.0,2.0,6.269096283706261,"(-22.9070091, -43.2833301)",0.0
58.0,2.0,2.0,6.926577033222725,"(-22.9063362, -43.2416565)",0.0
677.0,,4.0,10.02787097982616,"(-22.9766415, -43.188297)",0.0
210.0,5.0,4.0,8.130647968160584,"(-22.968132699999998, -43.1830609)",0.0
80.0,2.0,2.0,7.0317412587631285,"(-22.9130991, -43.1914879)",0.0
77.0,2.0,3.0,7.214504414151143,"(-22.9416844, -43.3339874)",0.0
157.0,2.0,4.0,8.401557847817314,"(-23.0143229, -43.2972041)",0.0
251.0,4.0,4.0,9.111624399037025,"(-22.9622039, -43.2099987)",0.0
58.0,1.0,2.0,6.403574197934815,"(-22.8956799, -43.3929967)",0.0
68.0,1.0,2.0,7.214504414151143,"(-22.9247841, -43.2096901)",0.0
59.0,1.0,2.0,6.80903930604298,"(-22.91459960000001, -43.2068474)",0.0
50.0,2.0,1.0,7.31986492980897,"(-22.9654545, -43.18084520000001)",0.0
101.0,3.0,3.0,8.331345424845724,"(-22.9533486, -43.189868)",0.0
50.0,1.0,2.0,6.520621127558696,"(-22.8923285, -43.2968314)",0.0
66.0,1.0,2.0,6.721425700790643,"(-22.8770437, -43.29160020000001)",0.0
66.0,1.0,3.0,7.31986492980897,"(-22.923718700000002, -43.2558997)",0.0
94.0,3.0,2.0,7.2682230211595655,"(-22.9729585, -43.3822057)",0.0
101.0,3.0,3.0,8.19533366716287,"(-22.9533486, -43.189868)",0.0
65.0,1.0,2.0,6.338594078203183,"(-22.8549789, -43.33186720000001)",1.0
50.0,1.0,1.0,7.1569563646156364,"(-22.9500463, -43.191054799999996)",0.0
96.0,3.0,3.0,7.54274354536855,"(-22.92994980000001, -43.237162700000006)",0.0
92.0,2.0,2.0,8.92930284224307,"(-22.9832566, -43.2265394)",0.0
115.0,2.0,3.0,8.013012110368916,"(-22.9690461, -43.18946629999999)",0.0
36.0,1.0,1.0,6.626717749249025,"(-22.9548472, -43.3765899)",0.0
250.0,4.0,3.0,9.517015920920498,"(-22.9843423, -43.2007642)",0.0
478.0,1.0,5.0,9.33467964623179,"(-22.9997388, -43.2684256)",0.0
76.0,1.0,2.0,7.242082359256962,"(-22.9382421, -43.3327874)",0.0
90.0,3.0,3.0,8.085178748074537,"(-22.9804105, -43.221005700000006)",0.0
161.0,2.0,3.0,8.085178748074537,"(-23.0011303, -43.3608268)",0.0
500.0,10.0,5.0,8.236155661683124,"(-22.9387029, -43.17358170000001)",0.0
450.0,5.0,4.0,9.33467964623179,"(-22.984338600000005, -43.2328045)",0.0
105.0,2.0,2.0,8.823942326585245,"(-22.9862375, -43.209178200000004)",0.0
179.0,4.0,4.0,9.33467964623179,"(-22.943613199999998, -43.185880499999996)",0.0
72.0,1.0,2.0,7.415175109613295,"(-23.014923800000002, -43.407209)",0.0
57.0,1.0,1.0,6.963189985870238,"(-22.904393399999996, -43.1830653)",0.0
305.0,5.0,3.0,8.766705997750515,"(-22.9282465, -43.170790419174786)",0.0
189.0,5.0,3.0,7.879291485082271,"(-23.014148499999997, -43.4556143)",0.0
150.0,1.0,2.0,8.013012110368916,"(-22.981749100000002, -43.1906689)",0.0
60.0,1.0,2.0,6.721425700790643,"(-22.9183909, -43.3971464)",1.0
140.0,3.0,4.0,8.236155661683124,"(-22.984338600000005, -43.2328045)",0.0
150.0,,3.0,8.331345424845724,"(-22.9819833, -43.206933)",0.0
46.0,1.0,1.0,6.19644412779452,"(-22.873999, -43.2613682)",0.0
86.0,,1.0,7.934871565945177,"(-22.9766415, -43.188297)",0.0
280.0,,4.0,10.02787097982616,"(-22.9862375, -43.209178200000004)",0.0
240.0,3.0,4.0,9.111624399037025,"(-23.014923800000002, -43.407209)",0.0
66.0,1.0,1.0,7.54274354536855,"(-23.014923800000002, -43.407209)",0.0
160.0,2.0,3.0,8.45126704130007,"(-22.9766415, -43.188297)",0.0
75.0,1.0,2.0,7.725330037917135,"(-22.93536210000001, -43.1921849)",0.0
200.0,3.0,3.0,7.725330037917135,"(-22.9408899, -43.3422564)",1.0
56.0,1.0,2.0,6.626717749249025,"(-22.8508744, -43.317637100000006)",0.0
60.0,1.0,2.0,6.8885724595653635,"(-22.8954986, -43.318400399999994)",0.0
70.0,1.0,2.0,7.725330037917135,"(-22.9804176, -43.2025893)",0.0
50.0,1.0,2.0,6.464588303689961,"(-22.917009, -43.25892879999999)",0.0
60.0,2.0,1.0,6.926577033222725,"(-22.9070211, -43.1854641)",0.0
46.0,1.0,1.0,6.403574197934815,"(-22.915478, -43.2439792)",0.0
52.0,1.0,3.0,6.520621127558696,"(-22.842364399999997, -43.255829)",0.0
83.0,1.0,3.0,6.80903930604298,"(-23.017587, -43.4528801)",0.0
137.0,2.0,3.0,8.498418036089904,"(-22.9843423, -43.2007642)",0.0
50.0,1.0,1.0,7.54274354536855,"(-22.9248707, -43.1767511)",0.0
66.0,,1.0,7.368339686311381,"(-23.014923800000002, -43.407209)",0.0
210.0,4.0,2.0,8.92930284224307,"(-22.9803652, -43.2139765)",0.0
128.0,4.0,4.0,7.54274354536855,"(-22.936339899999997, -43.3330978)",0.0
20.0,1.0,1.0,6.881411303642535,"(-22.9766415, -43.188297)",0.0
86.0,2.0,2.0,8.92930284224307,"(-22.9855992, -43.1969718)",0.0
60.0,1.0,1.0,6.115892125483034,"(-22.8717641, -43.4211716)",0.0
,,3.0,7.214504414151143,"(-22.9144776, -43.2161726)",0.0
,,3.0,8.498418036089904,"(-22.9839557, -43.202216299999996)",0.0
,,4.0,7.879291485082271,"(-22.963153600000002, -43.1908961)",0.0
,,1.0,6.786716950605081,"(-22.914151999999998, -43.265304799999996)",1.0
,,2.0,8.0040315078527,"(-22.985771399999997, -43.1951706)",0.0
,,2.0,6.80903930604298,"(-22.8990537, -43.280358899999996)",0.0
,,2.0,6.626717749249025,"(-22.903637600000003, -43.3121029)",0.0
,,2.0,7.54274354536855,"(-23.000725199999998, -43.421142700000004)",0.0
,,2.0,8.706159290928861,"(-22.9997388, -43.2684256)",0.0
,,1.0,6.626717749249025,"(-22.917668799999998, -43.363978700000004)",0.0
,,1.0,6.80903930604298,"(-21.512665600000002, -44.9033355)",0.0
,,2.0,7.656337166430183,"(-22.9847565, -43.19540679999999)",0.0
,,2.0,6.403574197934815,"(-22.886248100000003, -43.306259399999995)",0.0
,,2.0,7.725330037917135,"(-27.5660564, -53.9719817)",0.0
,,2.0,7.8504931808711405,"(-22.965476199999998, -43.2299029)",0.0
,,3.0,7.725330037917135,"(-22.9408899, -43.3422564)",1.0
,,2.0,6.80903930604298,"(-22.9144523, -43.2335999)",0.0
,,2.0,6.464588303689961,"(-22.8833862, -43.555969299999994)",0.0
,,3.0,8.572627898304338,"(-22.988339899999996, -43.3529408)",0.0
,,2.0,8.215817791832453,"(-22.9641285, -43.2174013)",0.0
,,2.0,6.403574197934815,"(-22.852291, -43.32259970000001)",0.0
,,2.0,7.0317412587631285,"(-23.005536, -43.428404)",0.0
,,2.0,7.31986492980897,"(-22.9548472, -43.3765899)",0.0
,,1.0,6.721425700790643,"(-22.948937, -43.3408375)",0.0
,,1.0,7.459338895220296,"(-22.968515300000004, -43.1850961)",0.0
,,1.0,7.214504414151143,"(-22.9654545, -43.18084520000001)",0.0
,,1.0,6.520621127558696,"(-22.9111852, -43.19324260000001)",0.0
,,1.0,6.19644412779452,"(-22.882893399999997, -43.3430304)",0.0
,,2.0,7.725330037917135,"(-22.96029960000001, -43.2031108)",0.0
,,3.0,7.214504414151143,"(-22.9422731, -43.329581299999994)",0.0
,,3.0,8.085178748074537,"(-22.98327260000001, -43.202763)",0.0
,,3.0,7.879291485082271,"(-22.9646242, -43.1916985)",1.0
,,3.0,7.2682230211595655,"(-22.9306672, -43.242268100000004)",0.0
,,2.0,6.559615237493242,"(-22.9138756, -43.2557634)",1.0
240.0,3.0,4.0,8.45126704130007,"(-22.9997388, -43.2684256)",0.0
60.0,1.0,2.0,6.520621127558696,"(-22.9183909, -43.3971464)",1.0
11.0,1.0,1.0,6.520621127558696,"(-22.9489811, -43.165986600000004)",0.0
90.0,3.0,3.0,7.415175109613295,"(-22.90999110000001, -43.2406283)",0.0
70.0,2.0,2.0,7.368339686311381,"(-22.9662234, -43.382768799999994)",0.0
180.0,2.0,4.0,7.54274354536855,"(-22.9312548, -43.1766407)",0.0
82.0,3.0,2.0,7.656337166430183,"(-22.9920076, -43.4023471)",0.0
98.0,3.0,2.0,7.31986492980897,"(-23.013892000000002, -43.4634254)",0.0
77.0,1.0,2.0,7.502186486602924,"(-22.9641285, -43.2174013)",0.0
185.0,,3.0,8.92930284224307,"(-23.014923800000002, -43.407209)",0.0
163.0,3.0,4.0,7.415175109613295,"(-22.8146716, -43.210201299999994)",0.0
156.0,2.0,3.0,9.191667106710561,"(-22.9837378, -43.21888660000001)",0.0
69.0,2.0,2.0,7.708410667257367,"(-22.959020300000002, -43.2035583)",0.0
140.0,2.0,3.0,8.31115254800169,"(-22.9866109, -43.2268916)",0.0
214.0,2.0,3.0,9.265775078864284,"(-22.9803652, -43.2139765)",0.0
120.0,,2.0,8.498418036089904,"(-22.9847565, -43.19540679999999)",0.0
69.0,2.0,2.0,6.80903930604298,"(-22.899549399999998, -43.2808274)",0.0
62.0,2.0,2.0,6.675823221634848,"(-5.8121386, -35.82343570000001)",0.0
210.0,5.0,4.0,8.706159290928861,"(-6.5899848, -37.9149013)",0.0
130.0,,2.0,8.90910013492555,"(-22.9849095, -43.219823999999996)",0.0
31.0,1.0,1.0,7.502186486602924,"(-22.9415522, -43.1814436)",0.0
205.0,3.0,4.0,9.024613022047395,"(-22.9840518, -43.221537899999994)",0.0
51.0,2.0,1.0,7.214504414151143,"(-22.9746064, -43.190522200000004)",0.0
110.0,3.0,3.0,7.368339686311381,"(-23.0227662, -43.4516402)",0.0
60.0,1.0,3.0,6.80903930604298,"(-22.9009341, -43.2865096)",0.0
80.0,1.0,2.0,6.115892125483034,"(-22.9059573, -43.2593453)",0.0
87.0,2.0,2.0,7.656337166430183,"(-22.9306672, -43.242268100000004)",0.0
65.0,2.0,2.0,7.31986492980897,"(-22.9322135, -43.177597799999994)",0.0
21.0,1.0,1.0,6.7661917146603505,"(-22.9454241, -43.18079099640421)",0.0
58.0,1.0,2.0,7.0317412587631285,"(-22.928988, -43.353419099999996)",1.0
71.0,2.0,2.0,7.54274354536855,"(-22.972089699999998, -43.1900211)",0.0
233.0,1.0,3.0,9.33467964623179,"(-22.9913592, -43.2675329)",0.0
81.0,3.0,2.0,7.725330037917135,"(-22.926758300000003, -43.2432095)",0.0
47.0,1.0,2.0,6.57507584059962,"(-22.9548472, -43.3765899)",0.0
49.0,,2.0,6.269096283706261,"(-22.9047924, -43.26502070000001)",0.0
55.0,1.0,3.0,6.721425700790643,"(-22.9850925, -43.48973839999999)",0.0
92.0,,2.0,7.2682230211595655,"(-22.915698100000004, -43.2319433)",0.0
30.0,1.0,2.0,6.80903930604298,"(-22.969351, -43.4257664)",0.0
67.0,1.0,2.0,7.0967213784947605,"(-22.902495300000002, -43.29326210000001)",0.0
98.0,1.0,2.0,7.879291485082271,"(-22.98165, -43.2133493)",0.0
75.0,1.0,2.0,6.520621127558696,"(-22.9004513, -43.2902148)",0.0
70.0,3.0,2.0,7.157735484249907,"(-23.008528, -43.4381613)",0.0
170.0,2.0,3.0,8.572627898304338,"(-22.9832693, -43.204855)",0.0
71.0,2.0,2.0,7.214504414151143,"(-22.988001899999997, -43.3660133)",0.0
90.0,3.0,3.0,8.48301573961465,"(-22.9804105, -43.221005700000006)",0.0
170.0,,4.0,8.91918561004543,"(-22.9804456, -43.2221655)",0.0
72.0,1.0,3.0,6.80903930604298,"(-22.948937, -43.3408375)",0.0
57.0,1.0,2.0,5.932245187448011,"(-22.893324300000003, -43.2790424)",0.0
60.0,1.0,2.0,6.520621127558696,"(-22.865189899999997, -43.2527453)",0.0
80.0,1.0,2.0,7.480992162869525,"(-22.9351193, -43.24199160000001)",0.0
53.0,1.0,2.0,6.39024066706535,"(-22.9035303, -43.2453622)",0.0
127.0,3.0,3.0,7.725330037917135,"(-22.9674748, -43.18745360000001)",0.0
105.0,4.0,4.0,8.41847721847708,"(-22.9986176, -43.2529098)",0.0
100.0,3.0,2.0,7.61972421378267,"(-23.0048388, -43.366279799999994)",0.0
110.0,3.0,4.0,7.54274354536855,"(-23.001445899999997, -43.3715864)",0.0
47.0,1.0,2.0,6.626717749249025,"(-22.923718700000002, -43.2558997)",0.0
58.0,1.0,2.0,6.520621127558696,"(-22.9870911, -43.3049379)",1.0
46.0,1.0,1.0,6.115892125483034,"(-22.887306, -43.328049)",1.0
112.0,3.0,3.0,7.31986492980897,"(-23.0027748, -43.4195583)",0.0
87.0,2.0,2.0,7.415175109613295,"(-22.9997404, -43.3659929)",0.0
78.0,1.0,2.0,7.54274354536855,"(-22.98104660000001, -43.19462070000001)",0.0
40.0,1.0,1.0,6.028278520230698,"(-22.92398810000001, -43.5471926)",0.0
30.0,1.0,1.0,6.626717749249025,"(-30.0342118, -51.2393593)",0.0
82.0,2.0,2.0,7.5822291942764615,"(-23.000725199999998, -43.421142700000004)",0.0
126.0,2.0,3.0,7.480992162869525,"(-22.9226546, -43.2311464)",0.0
200.0,3.0,3.0,9.62238379544447,"(-22.9837378, -43.21888660000001)",0.0
589.0,4.0,4.0,10.721018160386105,"(-22.9862375, -43.209178200000004)",0.0
70.0,1.0,2.0,6.115892125483034,"(-22.9018765, -43.5592695)",0.0
80.0,1.0,2.0,6.403574197934815,"(-22.8929679, -43.2788216)",0.0
57.0,1.0,2.0,6.520621127558696,"(-22.8928956, -43.2738066)",0.0
58.0,1.0,2.0,7.656337166430183,"(-9.3429057, -38.2552548)",0.0
70.0,2.0,2.0,7.051855622955894,"(-23.003845300000002, -43.3422799)",0.0
100.0,2.0,4.0,6.963189985870238,"(-22.9398345, -43.2458734)",0.0
68.0,1.0,2.0,6.71901315438526,"(-22.921886399999998, -43.384646000000004)",0.0
54.0,1.0,2.0,6.721425700790643,"(-22.8956799, -43.3929967)",0.0
200.0,1.0,3.0,9.33467964623179,"(-22.9805083, -43.213479299999996)",0.0
55.0,1.0,2.0,6.8501261661455,"(-22.9042268, -43.2775135)",0.0
140.0,4.0,4.0,7.87359778968554,"(-22.9202866, -43.1815614)",1.0
160.0,3.0,4.0,8.795733605950735,"(-23.0143229, -43.2972041)",0.0
