price,coord,class
60000.0,"(19.0338457, 73.0195871)",0.0
49000.0,"(19.2150251, 72.84637839999998)",0.0
16000.0,"(18.9921457, 72.846563)",0.0
22000.0,"(19.059559600000004, 72.8295287)",0.0
37000.0,"(19.1918831, 72.8320458)",0.0
50001.0,"(19.1074911, 72.90176029999998)",0.0
20000.0,"(19.2096555, 72.8803475)",0.0
11000.0,"(18.9865217, 72.8182877)",0.0
25000.0,"(18.9894007, 73.1175162)",0.0
40000.0,"(19.0445591, 72.89143399999998)",0.0
65000.0,"(19.1998211, 72.84259399999998)",0.0
74321.0,"(19.0744426, 72.86048740000003)",0.0
22000.0,"(19.1023726, 73.00706459999998)",0.0
16000.0,"(19.2457714, 72.9800115)",0.0
48000.0,"(19.1045461, 73.00329959999998)",0.0
48000.0,"(19.1229326, 72.83013059999998)",0.0
30000.0,"(19.059846, 72.88810059999999)",1.0
17500.0,"(19.0451177, 73.07078)",0.0
13500.0,"(19.2660464, 72.9845498)",0.0
16500.0,"(18.9865217, 72.8182877)",0.0
37100.0,"(19.1623701, 72.9376316)",0.0
22000.0,"(19.1708955, 72.8508094)",0.0
72000.0,"(19.0811532, 72.8327156)",0.0
18911.0,"(19.2259478, 72.9798823)",0.0
16500.0,"(19.1191285, 73.00015040000002)",0.0
75000.0,"(19.1292159, 72.831977)",0.0
42500.0,"(18.9255728, 72.82422209999999)",0.0
65000.0,"(19.2270217, 72.9718923)",0.0
72000.0,"(18.9986406, 72.8173599)",0.0
82000.0,"(19.0447048, 72.9102511)",0.0
28000.0,"(19.128406, 72.9252541)",0.0
35000.0,"(19.2095291, 72.84527059999998)",0.0
16000.0,"(19.155661, 73.0780218)",0.0
11500.0,"(19.1143852, 72.8497017)",0.0
32000.0,"(19.0970737, 73.01174759999998)",0.0
23000.0,"(19.2100454, 72.8183494)",0.0
51000.0,"(19.0511106, 72.89068490000002)",0.0
42000.0,"(19.0232874, 73.0220793)",0.0
60000.0,"(19.1097712, 72.8582672)",1.0
6100.0,"(19.4559185, 72.7762815)",0.0
6200.0,"(19.4559185, 72.7762815)",0.0
10500.0,"(19.0088678, 72.8573828)",0.0
6500.0,"(18.9495003, 72.82812)",0.0
32000.0,"(19.143590600000003, 72.8246291)",0.0
51000.0,"(19.1834447, 72.8324277)",0.0
13500.0,"(19.1393862, 72.82939209999998)",0.0
15500.0,"(19.1246846, 72.8957417)",0.0
18000.0,"(19.1246846, 72.8957417)",0.0
21100.0,"(19.1982388, 72.8737017)",0.0
23000.0,"(19.1662566, 72.8525696)",0.0
65000.0,"(19.019742, 72.8478554)",0.0
27000.0,"(19.1791872, 72.97355309999998)",0.0
23000.0,"(19.2258966, 72.9600821)",0.0
50000.0,"(19.224194600000004, 72.8670558)",1.0
70000.0,"(19.0091432, 72.81572829999998)",0.0
14000.0,"(19.0646259, 72.82306940000002)",0.0
25000.0,"(19.2219021, 72.8509948)",0.0
22000.0,"(19.0206187, 73.08553570000002)",0.0
40000.0,"(19.1465367, 72.9988323)",0.0
20000.0,"(18.9322453, 72.82643780000002)",0.0
14800.0,"(19.0687893, 72.87026469999998)",0.0
40500.0,"(19.0943558, 72.91098939999998)",1.0
65000.0,"(19.0577442, 73.0025224)",0.0
14600.0,"(19.1998211, 72.84259399999998)",0.0
60000.0,"(19.1257815, 72.84490140000003)",0.0
72000.0,"(19.1662566, 72.8525696)",0.0
48000.0,"(19.0067804, 73.01469959999999)",0.0
27000.0,"(19.0726002, 73.0763135)",0.0
21000.0,"(19.2116132, 72.82578659999999)",0.0
36000.0,"(19.0788783, 72.85003069999998)",0.0
75000.0,"(18.9678423, 72.8194213)",0.0
24000.0,"(19.188954100000004, 72.835543)",0.0
25000.0,"(19.2177774, 72.83013059999998)",0.0
41000.0,"(19.121246, 72.88773139999998)",0.0
33000.0,"(19.0092335, 73.03314859999998)",0.0
68000.0,"(19.3429113, 72.8234835)",0.0
10800.0,"(19.0665488, 73.0693043)",0.0
18500.0,"(18.972009, 73.03482290000002)",0.0
21000.0,"(19.197956100000006, 72.87074799999998)",0.0
43100.0,"(19.2308277, 72.97410670000002)",0.0
18000.0,"(19.1253629, 72.99920130000002)",0.0
35100.0,"(19.0445591, 72.89143399999998)",0.0
24000.0,"(19.0772926, 72.8541923)",0.0
75000.0,"(19.188954100000004, 72.835543)",0.0
37500.0,"(18.9976573, 72.8375932)",0.0
50000.0,"(19.0394267, 73.01027160000002)",0.0
62500.0,"(18.9865217, 72.8182877)",0.0
34200.0,"(19.1045461, 73.00329959999998)",0.0
18000.0,"(19.1191285, 73.00015040000002)",0.0
25000.0,"(19.1098505, 73.0062125)",0.0
20000.0,"(18.970717800000006, 73.01200519999998)",0.0
18500.0,"(19.0709539, 73.0728908)",0.0
37000.0,"(19.0235976, 72.8378125)",0.0
17000.0,"(19.2313354, 72.86337990000001)",0.0
60000.0,"(19.0557967, 73.00473649999998)",0.0
98000.0,"(19.0617903, 72.8526103)",0.0
34000.0,"(19.0908063, 72.90766690000002)",0.0
95000.0,"(19.0088678, 72.8573828)",0.0
35500.0,"(19.1655736, 72.99108269999998)",0.0
10000.0,"(19.0228983, 72.8413934)",0.0
23000.0,"(19.2624668, 72.97410670000002)",0.0
26000.0,"(19.1954467, 72.8670558)",1.0
52200.0,"(19.2420512, 72.9711542)",0.0
34000.0,"(19.0138738, 73.02134140000003)",0.0
55000.0,"(19.2270217, 72.9718923)",0.0
22500.0,"(18.9779803, 73.02945890000002)",0.0
35000.0,"(19.1452692, 72.83064240000002)",1.0
17000.0,"(19.1015026, 73.00916459999998)",0.0
22500.0,"(19.1195523, 72.8323463)",0.0
34000.0,"(19.1293739, 72.9330185)",0.0
18500.0,"(19.0377286, 73.0903168)",0.0
19000.0,"(19.0497086, 73.0737312)",0.0
58000.0,"(19.1673307, 72.8767647)",0.0
67000.0,"(19.059559600000004, 72.8295287)",0.0
17000.0,"(19.1238754, 72.99108269999998)",0.0
60000.0,"(19.138787, 72.809786)",0.0
22500.0,"(18.9942651, 72.82127940000002)",0.0
20000.0,"(18.9904724, 73.1041829)",0.0
14500.0,"(19.2380683, 72.8522512)",0.0
12400.0,"(19.059559600000004, 72.8295287)",0.0
22000.0,"(19.1441491, 72.9320303)",0.0
52000.0,"(19.0370152, 73.0113786)",0.0
59000.0,"(19.1020767, 72.9128351)",0.0
29500.0,"(19.0340935, 73.01469959999999)",0.0
60000.0,"(19.0699819, 72.83380840000002)",0.0
12000.0,"(19.1143852, 72.8497017)",0.0
55000.0,"(18.9675954, 72.8141444)",0.0
65000.0,"(19.2477203, 72.85007089999998)",0.0
12500.0,"(19.0088678, 72.8573828)",0.0
65000.0,"(19.1201059, 72.86447120000003)",0.0
47499.0,"(19.1139092, 72.9239095)",0.0
27000.0,"(19.1149635, 72.8670558)",0.0
24000.0,"(19.2258966, 72.9600821)",0.0
20500.0,"(19.202271, 72.81831340000002)",0.0
23500.0,"(19.0699819, 72.83380840000002)",0.0
28000.0,"(19.0720792, 73.07908909999998)",0.0
50000.0,"(19.2150251, 72.84637839999998)",0.0
21999.0,"(19.1498559, 72.93535240000001)",1.0
60000.0,"(18.9480852, 72.82752370000001)",0.0
28000.0,"(19.1702821, 72.8698946)",0.0
37900.0,"(19.1173012, 72.8840395)",0.0
17000.0,"(19.1954727, 72.9652491)",0.0
41400.0,"(19.2270217, 72.9718923)",0.0
20000.0,"(18.9673643, 73.0235553)",0.0
53001.0,"(19.1197229, 72.9051708)",0.0
30000.0,"(19.0700013, 73.0792646)",0.0
68700.0,"(19.1074911, 72.90176029999998)",0.0
72000.0,"(19.0840704, 72.8380186)",0.0
27000.0,"(19.0738216, 72.88773139999998)",0.0
65000.0,"(19.010647, 72.8353005)",0.0
13000.0,"(19.2188997, 73.08072589999998)",0.0
36000.0,"(19.1364016, 72.8296252)",0.0
18500.0,"(19.2679379, 72.9711542)",0.0
10000.0,"(18.9067031, 72.8147123)",0.0
34800.0,"(19.2108314, 72.874741)",0.0
37500.0,"(19.202271, 72.81831340000002)",0.0
95000.0,"(19.1229326, 72.83013059999998)",0.0
22000.0,"(19.0639898, 72.8825627)",1.0
10500.0,"(19.0169473, 73.096233)",0.0
21000.0,"(19.0048419, 72.84600909999997)",0.0
71000.0,"(19.1662566, 72.8525696)",0.0
26000.0,"(19.0899, 73.0032257)",0.0
56000.0,"(19.0505162, 72.82138590000002)",0.0
17800.0,"(19.2308277, 72.97410670000002)",0.0
28500.0,"(19.0943558, 72.91098939999998)",1.0
31000.0,"(19.1234628, 72.9261243)",0.0
48000.0,"(19.0335374, 73.00879560000001)",0.0
22000.0,"(19.0707859, 72.8256993)",0.0
10200.0,"(19.1662566, 72.8525696)",0.0
14000.0,"(18.9470491, 72.8292074)",0.0
12000.0,"(19.2670067, 73.0700269)",0.0
50000.0,"(19.0370152, 73.0113786)",0.0
75700.0,"(19.0707532, 72.87813220000002)",1.0
55000.0,"(19.0707859, 72.8256993)",0.0
28000.0,"(19.1766204, 72.86557890000002)",0.0
12400.0,"(19.3939911, 72.8623387)",0.0
13500.0,"(19.0106067, 73.01305789999998)",0.0
30000.0,"(19.0746968, 72.8342071)",0.0
15000.0,"(19.0398768, 72.87074799999998)",0.0
39900.0,"(19.2108314, 72.874741)",0.0
10100.0,"(19.0522115, 72.900522)",0.0
25000.0,"(19.1150679, 73.0043675)",0.0
49000.0,"(19.1139092, 72.9239095)",0.0
30002.0,"(19.159014000000006, 72.9985686)",0.0
30000.0,"(19.0394267, 73.01027160000002)",0.0
10000.0,"(18.9865217, 72.8182877)",0.0
38000.0,"(19.2201125, 72.9748448)",0.0
75000.0,"(18.9746317, 72.80650229999998)",0.0
25000.0,"(19.0840704, 72.8380186)",0.0
35000.0,"(19.0759837, 72.87765590000002)",0.0
48000.0,"(19.0788783, 72.85003069999998)",0.0
11800.0,"(18.9986406, 72.8173599)",0.0
14000.0,"(19.2467218, 72.9759713)",0.0
60000.0,"(19.0682673, 72.8973302)",0.0
15500.0,"(19.2558392, 72.85228640000003)",0.0
40000.0,"(19.0908063, 72.90766690000002)",0.0
28000.0,"(19.121246, 72.88773139999998)",0.0
45000.0,"(19.0335374, 73.00879560000001)",0.0
20000.0,"(19.224513100000006, 72.9682017)",0.0
24000.0,"(19.1998211, 72.84259399999998)",0.0
48000.0,"(19.1253629, 72.99920130000002)",0.0
38000.0,"(19.0235976, 72.8378125)",0.0
15000.0,"(19.1071283, 72.8367535)",0.0
85004.0,"(19.1662566, 72.8525696)",0.0
44000.0,"(19.0729788, 72.87887070000002)",1.0
51000.0,"(19.0744426, 72.86048740000003)",0.0
21000.0,"(19.0340935, 73.01469959999999)",0.0
22500.0,"(19.1954467, 72.8670558)",1.0
17000.0,"(19.1419176, 72.99879870000002)",0.0
40000.0,"(18.950754, 72.80206379999998)",0.0
75000.0,"(18.9067031, 72.8147123)",0.0
14200.0,"(19.0383309, 73.0980773)",0.0
27000.0,"(19.101709, 72.9999393)",0.0
17900.0,"(19.0138437, 73.0899622)",0.0
51000.0,"(18.9925124, 72.81831340000002)",0.0
67000.0,"(19.0451663, 73.0121082)",0.0
14000.0,"(19.2084671, 72.83748840000001)",0.0
11000.0,"(19.0665488, 73.0693043)",0.0
19000.0,"(19.1253629, 72.99920130000002)",0.0
38000.0,"(19.0511106, 72.89068490000002)",0.0
25000.0,"(19.0528958, 72.9246478)",0.0
12000.0,"(19.0770467, 73.091732)",0.0
42000.0,"(19.0744426, 72.86048740000003)",0.0
6000.0,"(18.972009, 73.03482290000002)",0.0
22500.0,"(19.1982388, 72.8737017)",0.0
95000.0,"(18.920388600000006, 72.83013059999998)",0.0
55002.0,"(19.076277, 72.8653997)",1.0
52600.0,"(19.1197229, 72.9051708)",0.0
45001.0,"(19.1725542, 72.942537)",0.0
30000.0,"(19.0149418, 73.0135926)",0.0
37500.0,"(19.1173012, 72.8840395)",0.0
44000.0,"(19.1918831, 72.8320458)",0.0
82500.0,"(19.1141602, 72.9357502)",0.0
12200.0,"(19.303110500000006, 72.8611588)",0.0
25000.0,"(18.9572287, 72.8196689)",0.0
18500.0,"(19.293624, 72.87148640000002)",0.0
82000.0,"(18.9976573, 72.8375932)",0.0
14000.0,"(19.1197229, 72.9051708)",0.0
39000.0,"(19.0961829, 72.88774219999998)",1.0
57000.0,"(19.1762177, 72.8616978)",0.0
47500.0,"(19.0148695, 72.86314300000002)",0.0
75000.0,"(19.1790503, 72.841379)",0.0
15500.0,"(19.0706175, 72.83899319999998)",0.0
58000.0,"(19.0598839, 72.83422209999998)",0.0
16000.0,"(18.9865217, 72.8182877)",0.0
21000.0,"(19.1217774, 72.9982407)",0.0
39000.0,"(19.0340297, 73.0752068)",0.0
14600.0,"(19.188954100000004, 72.835543)",0.0
13600.000000000002,"(19.1393862, 72.82939209999998)",0.0
26500.0,"(19.2591372, 72.9844401)",0.0
31999.0,"(19.2591372, 72.9844401)",0.0
28000.0,"(19.2660464, 72.9845498)",0.0
8500.0,"(18.9804395, 73.0250312)",0.0
15500.0,"(19.010171600000003, 73.1006593)",0.0
37000.0,"(19.1575086, 72.9364598)",0.0
45000.0,"(18.9126831, 72.8212934)",0.0
70000.0,"(18.9126831, 72.8212934)",0.0
63000.0,"(19.1350852, 72.8146101)",0.0
97000.0,"(19.1438971, 72.8427707)",0.0
75000.0,"(19.0729788, 72.87887070000002)",1.0
28000.0,"(19.2258966, 72.9600821)",0.0
11500.0,"(19.2270217, 72.9718923)",0.0
86000.0,"(19.1662566, 72.8525696)",0.0
14500.0,"(19.0522115, 72.900522)",0.0
70500.0,"(19.0148695, 72.86314300000002)",0.0
55000.0,"(19.0334213, 73.0113786)",0.0
22000.0,"(19.1673307, 72.8767647)",0.0
39000.0,"(19.0522115, 72.900522)",0.0
53000.0,"(19.0106067, 73.01305789999998)",0.0
18000.0,"(19.032803, 73.10121529999998)",0.0
46000.0,"(19.1783982, 72.87665539999998)",0.0
25000.0,"(19.1998211, 72.84259399999998)",0.0
80000.0,"(19.1393862, 72.82939209999998)",0.0
12600.0,"(19.0522115, 72.900522)",0.0
62000.0,"(19.137675, 72.864102)",0.0
49000.0,"(19.138787, 72.809786)",0.0
18000.0,"(19.0759837, 72.87765590000002)",0.0
10500.0,"(19.0145344, 73.0973396)",0.0
28000.0,"(19.0726002, 73.0763135)",0.0
80003.0,"(19.1438971, 72.8427707)",0.0
22000.0,"(19.067251, 72.90176029999998)",0.0
48000.0,"(19.0840704, 72.8380186)",0.0
22500.0,"(18.964425100000003, 72.8421341)",0.0
14000.0,"(19.1982388, 72.8737017)",0.0
29000.0,"(19.0340297, 73.0752068)",0.0
60000.0,"(19.0788783, 72.85003069999998)",0.0
37500.0,"(19.0370152, 73.0113786)",0.0
80000.0,"(19.0759837, 72.87765590000002)",0.0
62000.0,"(19.0099129, 72.8426858)",0.0
17000.0,"(19.207087100000006, 72.8685327)",0.0
98000.0,"(18.9924132, 72.85471640000002)",1.0
48500.0,"(19.224194600000004, 72.8670558)",1.0
28000.0,"(19.1253629, 72.99920130000002)",0.0
27000.0,"(19.0699819, 72.83380840000002)",0.0
61000.0,"(19.059559600000004, 72.8295287)",0.0
11000.0,"(19.1040066, 72.9996979)",0.0
65000.0,"(19.0811532, 72.8327156)",0.0
32000.0,"(19.1960015, 72.82304069999998)",0.0
22000.0,"(19.1796524, 72.8334541)",0.0
86000.0,"(19.0468707, 72.8234835)",0.0
12500.0,"(19.0340297, 73.0752068)",0.0
17000.0,"(18.9430864, 72.82717640000001)",0.0
14000.0,"(19.4559185, 72.7762815)",0.0
25000.0,"(19.0236097, 73.03314859999998)",0.0
42000.0,"(19.2412466, 72.97564)",0.0
45000.0,"(19.100583800000006, 72.86784250000002)",1.0
25500.0,"(19.1293739, 72.9330185)",0.0
30000.0,"(19.044745, 73.074469)",0.0
21000.0,"(19.1023726, 73.00706459999998)",0.0
49000.0,"(18.9925124, 72.81831340000002)",0.0
26000.0,"(19.0665552, 73.00067740000001)",0.0
10000.0,"(19.1045845, 72.9999393)",0.0
45000.0,"(19.1790503, 72.841379)",0.0
19800.0,"(19.0709539, 73.0728908)",0.0
80000.0,"(19.1097712, 72.8582672)",1.0
25100.0,"(19.1662566, 72.8525696)",0.0
50750.0,"(19.0563634, 72.8547497)",0.0
13500.0,"(19.0253473, 73.0899622)",0.0
25000.0,"(19.1015026, 73.00916459999998)",0.0
20000.0,"(19.2085898, 73.01248559999998)",0.0
46000.0,"(19.0106067, 73.01305789999998)",0.0
11000.0,"(19.148838100000006, 72.8268071)",0.0
43000.0,"(19.1834447, 72.8324277)",0.0
40500.0,"(19.0682673, 72.8973302)",0.0
30000.0,"(19.1610427, 72.94716389999998)",0.0
34000.0,"(19.2100454, 72.8183494)",0.0
85000.0,"(19.128406, 72.9252541)",0.0
19500.0,"(19.2591372, 72.9844401)",0.0
42000.0,"(19.1442848, 72.994035)",0.0
40000.0,"(19.0235976, 72.8378125)",0.0
35999.0,"(19.1247347, 72.82643780000002)",0.0
14000.0,"(19.02993, 73.05898549999998)",0.0
17000.0,"(19.1141602, 72.9357502)",0.0
26000.0,"(19.106441, 73.0043675)",0.0
62000.0,"(19.0148695, 72.86314300000002)",0.0
58000.0,"(19.0759837, 72.87765590000002)",0.0
79000.0,"(19.0785988, 72.91014559999998)",0.0
40500.0,"(19.0620527, 72.88343549999998)",0.0
25000.0,"(19.0177989, 72.84781199999998)",0.0
90000.0,"(18.9979864, 72.8135891)",0.0
32000.0,"(19.0416128, 72.89659189999998)",0.0
37000.0,"(19.1293739, 72.9330185)",0.0
70000.0,"(19.0338457, 73.0195871)",0.0
29000.0,"(19.0759837, 72.87765590000002)",0.0
45000.0,"(19.032012, 72.8401043)",0.0
30000.0,"(19.1929647, 72.9615584)",0.0
13500.0,"(19.0091432, 72.81572829999998)",0.0
22000.0,"(19.0499426, 73.0685665)",0.0
5000.0,"(19.7968929, 72.7451817)",0.0
33000.0,"(19.1702821, 72.8698946)",0.0
26000.0,"(19.1098505, 73.0062125)",0.0
12200.0,"(19.059559600000004, 72.8295287)",0.0
12500.0,"(19.0257129, 72.8386226)",0.0
28003.0,"(19.1300798, 72.8731738)",0.0
77500.0,"(19.0698892, 72.8373532)",0.0
20100.0,"(19.2308277, 72.97410670000002)",0.0
46000.0,"(19.0785988, 72.91014559999998)",0.0
18300.0,"(19.0720792, 73.07908909999998)",0.0
29000.0,"(19.1725542, 72.942537)",0.0
48005.0,"(19.0908063, 72.90766690000002)",0.0
50000.0,"(19.0138738, 73.02134140000003)",0.0
15000.0,"(19.0121125, 73.09071469999998)",0.0
30000.0,"(19.1394923, 72.99814769999998)",0.0
36900.0,"(19.0707532, 72.87813220000002)",1.0
32000.0,"(19.2177774, 72.83013059999998)",0.0
32000.0,"(19.0759837, 72.87765590000002)",0.0
24000.0,"(19.1085779, 73.0006126)",0.0
59000.0,"(19.2270217, 72.9718923)",0.0
26000.0,"(18.9865217, 72.8182877)",0.0
39000.0,"(19.202271, 72.81831340000002)",0.0
35000.0,"(19.0236097, 73.03314859999998)",0.0
18000.0,"(19.021134, 73.028658)",0.0
38000.0,"(19.0497252, 73.00857090000002)",0.0
14900.0,"(19.2679379, 72.9711542)",0.0
22000.0,"(19.2161427, 73.0989616)",0.0
29000.0,"(19.0720792, 73.07908909999998)",0.0
33000.0,"(19.0759837, 72.87765590000002)",0.0
9300.0,"(19.155661, 73.0780218)",0.0
18500.0,"(19.1586639, 72.994035)",0.0
13000.0,"(19.1343595, 72.99551109999999)",0.0
42500.0,"(19.1452692, 72.83064240000002)",1.0
18000.0,"(19.0419116, 73.08258459999998)",0.0
47000.0,"(19.0136879, 73.02318629999998)",0.0
26000.0,"(19.0357232, 73.0741001)",0.0
38000.0,"(19.0163283, 72.82911290000001)",0.0
56000.0,"(19.1834447, 72.8324277)",0.0
17500.0,"(19.2467218, 72.9759713)",0.0
55000.0,"(19.1205717, 72.8401933)",1.0
38000.0,"(19.0943558, 72.91098939999998)",1.0
52999.0,"(19.0682673, 72.8973302)",0.0
17500.0,"(19.010171600000003, 73.1006593)",0.0
13500.0,"(18.972009, 73.03482290000002)",0.0
18100.0,"(18.972009, 73.03482290000002)",0.0
16000.0,"(19.1673307, 72.8767647)",0.0
65000.0,"(19.1159472, 72.9984633)",0.0
50000.0,"(19.1796524, 72.8334541)",0.0
59000.0,"(19.1074911, 72.90176029999998)",0.0
30000.0,"(18.950754, 72.80206379999998)",0.0
52000.0,"(19.0235976, 72.8378125)",0.0
70000.0,"(19.1483497, 72.84047029999998)",1.0
48000.0,"(19.2152559, 72.9918208)",0.0
22500.0,"(19.0726002, 73.0763135)",0.0
43000.0,"(19.1097712, 72.8582672)",1.0
15000.0,"(19.010171600000003, 73.1006593)",0.0
11000.0,"(19.1438971, 72.8427707)",0.0
16000.0,"(19.1008293, 73.00584350000003)",0.0
36000.0,"(19.0235976, 72.8378125)",0.0
65000.0,"(19.1721184, 72.8434825)",0.0
27000.0,"(19.1251451, 72.9938264)",0.0
50500.0,"(19.1293739, 72.9330185)",0.0
73000.0,"(19.0586788, 72.84437679999998)",0.0
55000.0,"(19.0191849, 73.0128546)",0.0
30000.0,"(19.0762602, 73.0005192)",0.0
6000.0,"(18.9673211, 73.0154376)",0.0
21000.0,"(19.1202729, 72.93793620000002)",0.0
45000.0,"(19.0185905, 72.831977)",0.0
16000.0,"(19.1191285, 73.00015040000002)",0.0
62000.0,"(19.1348794, 72.83758279999998)",0.0
27000.0,"(19.0164654, 73.0412656)",0.0
66000.0,"(19.0451663, 73.0121082)",0.0
22000.0,"(19.0720792, 73.07908909999998)",0.0
61000.0,"(19.067367800000003, 72.82624109999998)",0.0
6100.0,"(19.3561143, 72.8721845)",0.0
22600.0,"(19.0163283, 72.82911290000001)",0.0
42000.0,"(19.0383862, 72.86262509999997)",0.0
63000.0,"(18.9976573, 72.8375932)",0.0
40000.0,"(19.1291275, 72.81979059999998)",0.0
21000.0,"(19.1075424, 72.8263142)",0.0
15000.0,"(19.1045461, 73.00329959999998)",0.0
68000.0,"(19.0687893, 72.87026469999998)",0.0
13000.0,"(19.209296, 72.8316078)",0.0
60000.0,"(19.1987832, 72.87633559999998)",0.0
37000.0,"(19.1246846, 72.8957417)",0.0
80000.0,"(19.0268747, 72.85533520000001)",0.0
29000.0,"(19.0221389, 72.8353005)",0.0
45000.0,"(19.1898861, 72.8354552)",0.0
16000.0,"(19.229303, 72.9807496)",0.0
48000.0,"(19.0191849, 73.0128546)",0.0
60000.0,"(19.0778012, 72.83899319999998)",0.0
50000.0,"(19.0612686, 73.0017844)",0.0
10000.0,"(19.0505162, 72.82138590000002)",0.0
38000.0,"(19.1159472, 72.9984633)",0.0
85000.0,"(19.0908063, 72.90766690000002)",0.0
19000.0,"(19.2150251, 72.84637839999998)",0.0
15000.0,"(19.2798752, 72.88551629999998)",0.0
99000.0,"(19.0148695, 72.86314300000002)",0.0
24000.0,"(19.1074911, 72.90176029999998)",0.0
9000.0,"(19.2188963, 72.85137420000002)",0.0
20000.0,"(19.0387162, 73.0715178)",0.0
24000.0,"(19.1178129, 72.87030639999998)",0.0
60000.0,"(19.1020767, 72.9128351)",0.0
28010.0,"(19.1300798, 72.8731738)",0.0
18000.0,"(19.1499375, 72.99127469999998)",0.0
25000.0,"(19.1298679, 72.85007089999998)",0.0
13500.0,"(19.202232100000003, 73.0025168)",0.0
66000.0,"(19.076277, 72.8653997)",1.0
22000.0,"(19.0976681, 72.90803609999998)",0.0
33700.0,"(19.2287947, 72.9829639)",0.0
15500.0,"(19.2591372, 72.9844401)",0.0
18500.0,"(19.063703600000004, 73.00473649999998)",0.0
45000.0,"(19.0577442, 73.0025224)",0.0
6000.0,"(19.1672873, 73.23002340000002)",0.0
42000.0,"(19.138787, 72.809786)",0.0
15000.0,"(19.1500364, 72.994035)",0.0
19000.0,"(19.0099129, 72.8426858)",0.0
10000.0,"(19.0353849, 72.8423036)",0.0
32000.0,"(19.0445591, 72.89143399999998)",0.0
51000.0,"(19.1605529, 72.8478554)",0.0
16000.0,"(19.209296, 72.8316078)",0.0
34000.0,"(19.1233866, 72.8951151)",0.0
25000.0,"(19.1919689, 72.83825470000002)",0.0
38000.0,"(19.1438971, 72.8427707)",0.0
47000.0,"(19.0292242, 72.8796091)",0.0
57500.0,"(19.0707532, 72.87813220000002)",1.0
8500.0,"(19.1234628, 72.9261243)",0.0
19500.0,"(19.2259478, 72.9798823)",0.0
10000.0,"(19.0468707, 72.8234835)",0.0
38000.0,"(19.1293739, 72.9330185)",0.0
11000.0,"(19.1291275, 72.81979059999998)",0.0
14000.0,"(18.9746317, 72.80650229999998)",0.0
26000.0,"(19.0345331, 73.02318629999998)",0.0
14500.0,"(19.256065300000003, 72.9748448)",0.0
29100.0,"(19.1178548, 72.8631304)",0.0
29000.0,"(19.224513100000006, 72.9682017)",0.0
11000.0,"(19.0473216, 73.0699046)",0.0
15500.0,"(19.2108314, 72.874741)",0.0
12400.0,"(19.1393862, 72.82939209999998)",0.0
45200.0,"(19.1173012, 72.8840395)",0.0
18000.0,"(19.1987686, 72.8567173)",0.0
24000.0,"(19.0257129, 72.8386226)",0.0
15000.0,"(18.9592844, 72.8087115)",0.0
28000.0,"(19.0910438, 73.00879560000001)",0.0
47000.0,"(19.1110621, 72.86559220000002)",0.0
41995.0,"(19.1139092, 72.9239095)",0.0
11000.0,"(18.9673211, 73.0154376)",0.0
9000.0,"(19.4199955, 72.81611090000001)",0.0
22000.0,"(18.9986406, 72.8173599)",0.0
13000.0,"(19.0387162, 73.0715178)",0.0
65000.0,"(19.0284219, 73.0153137)",0.0
19500.0,"(19.2095375, 72.864102)",0.0
58000.0,"(19.1655348, 72.8323463)",0.0
68000.0,"(19.2591372, 72.9844401)",0.0
73001.0,"(19.1438971, 72.8427707)",0.0
44000.0,"(19.2150251, 72.84637839999998)",0.0
70000.0,"(19.0746968, 72.8342071)",0.0
15000.0,"(19.0138738, 73.02134140000003)",0.0
55000.0,"(19.2150251, 72.84637839999998)",0.0
37000.0,"(19.0707532, 72.87813220000002)",1.0
41500.0,"(19.2308277, 72.97410670000002)",0.0
26000.0,"(19.0706478, 73.07042690000002)",0.0
43000.0,"(19.0106067, 73.01305789999998)",0.0
35000.0,"(19.0795855, 72.994035)",0.0
26100.0,"(19.0908063, 72.90766690000002)",0.0
33000.0,"(19.0164654, 73.0412656)",0.0
10500.0,"(18.9067031, 72.8147123)",0.0
25000.0,"(19.1575086, 72.9364598)",0.0
12000.0,"(19.2050447, 72.9994986)",0.0
36000.0,"(19.2100454, 72.8183494)",0.0
10650.0,"(19.2161427, 73.0989616)",0.0
83000.0,"(19.0687893, 72.87026469999998)",0.0
18000.0,"(19.1085779, 73.0006126)",0.0
29000.0,"(19.0497086, 73.0737312)",0.0
32500.0,"(19.1300798, 72.8731738)",0.0
6500.0,"(19.3826285, 72.83205090000001)",0.0
38000.0,"(19.0346367, 73.06635299999998)",0.0
49000.0,"(19.2313354, 72.86337990000001)",0.0
22000.0,"(19.0497086, 73.0737312)",0.0
98000.0,"(19.0687893, 72.87026469999998)",0.0
80000.0,"(19.2313354, 72.86337990000001)",0.0
51000.0,"(19.0729788, 72.87887070000002)",1.0
83000.0,"(19.1247347, 72.82643780000002)",0.0
50000.0,"(19.0698892, 72.8373532)",0.0
7000.0,"(19.155661, 73.0780218)",0.0
23500.0,"(19.059559600000004, 72.8295287)",0.0
7000.0,"(19.16942, 73.23846400000002)",0.0
32900.0,"(19.207087100000006, 72.8685327)",0.0
11000.0,"(19.0292242, 72.8796091)",0.0
21000.0,"(19.1960015, 72.82304069999998)",0.0
53000.0,"(19.1833533, 72.85708659999997)",1.0
13000.0,"(19.0497086, 73.0737312)",0.0
11000.0,"(19.0169473, 73.096233)",0.0
16000.0,"(19.2085898, 73.01248559999998)",0.0
